"INF06_01","INF06_02","INF06_03","INF24_01","INF24_02","INF24_03","INF48_01","INF48_02","INF48_03","CON06_01","CON06_02","CON06_03","CON24_01","CON24_02","CON24_03","CON48_01","CON48_02","CON48_03"
0,0,0,0,0,1201,0,0,0,0,0,0,0,0,0,0,0,0
9003,4208,4208,6079,4575,5177,5568,0,0,0,0,0,4256,7289,10147,17222,9894,7655
37652,36025,36025,31891,18135,34277,33026,32584,18389,0,11996,11996,32800,32792,35985,13297,38189,34340
1697,30782,30782,32207,31996,34469,21688,2638,9532,9487,31493,31493,17209,6658,33167,26570,16819,30540
0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11516,0,0,0,30414,31737,14876,20059,0,35201,31880,31880,0,29099,28932,0,0,26213
230,268,268,339,445,256,392,215,189,0,206,206,0,264,147,278,465,0
0,14388,14388,0,0,23866,12590,8399,3779,0,0,0,9335,12443,14962,16835,25057,22809
190,71,71,270,124,214,233,262,94,0,196,196,281,99,295,27263,228,165
28877,17314,17314,13377,41869,43787,35767,31783,0,23434,0,0,38141,36309,20735,0,21369,0
244,272,272,0,283,14271,19,0,184,0,0,0,0,152,273,448,260,35
0,13419,13419,11050,17568,0,20677,4533,11699,9522,16025,16025,0,11037,4136,542,0,8198
21059,11488,11488,7166,10457,22556,19977,17824,14963,0,13811,13811,11724,7348,21305,0,0,9867
685,669,669,812,718,693,727,548,572,767,643,643,1017,1180,821,931,1161,928
19201,18508,18508,16206,18024,21041,18869,14757,14181,21562,25906,25906,17036,12371,19183,21778,18935,17112
6598,0,0,24716,24510,27263,20847,10905,18703,0,16224,16224,21952,25748,14990,40693,23971,9353
9416,23322,23322,0,0,260,0,0,0,0,0,0,56,0,260,0,306,0
93,16,16,85,23,0,0,37,71,0,79,79,0,60,25,0,0,83
379,431,431,368,0,360,341,304,0,463,485,485,423,367,424,325,339,378
0,0,0,0,0,81,0,59,66,79,52,52,0,0,49,70,0,0
88,190,190,102,152,149,0,83,91,197,195,195,130,0,0,213,127,0
70,0,0,0,558,510,538,1107,1519,113,589,589,755,1144,809,704,9407,872
0,0,0,106,0,0,0,0,98,0,147,147,152,131,138,0,0,203
399,407,407,432,0,372,0,206,315,0,0,0,372,0,0,0,0,405
219,0,0,0,0,0,253,0,226,244,285,285,0,255,0,0,0,347
0,60,60,0,0,0,0,0,30,77,0,0,56,36,85,143,130,78
224,191,191,0,208,219,136,134,0,330,0,0,218,212,238,344,106,244
93,0,0,212,399,276,69,194,120,127,160,160,336,74,108,0,124,440
0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,54,0,0
0,0,0,0,101,0,0,48,69,0,0,0,144,0,0,0,138,0
69,0,0,69,0,92,46,0,75,71,0,0,74,0,0,113,0,83
228,229,229,202,225,0,191,0,190,231,298,298,281,281,0,232,238,290
0,106,106,138,157,0,89,78,0,0,0,0,153,0,126,287,147,0
331,174,174,314,297,113,328,140,299,273,0,0,266,0,291,251,324,303
44,0,0,0,0,33,28,0,22,23,0,0,48,43,0,70,0,53
0,81,81,0,94,160,0,87,0,0,106,106,0,0,0,0,0,34
0,74,74,108,65,111,45,0,0,76,78,78,0,0,0,130,49,102
0,0,0,30,0,55,31,0,0,0,0,0,27357,0,0,118,0,94
121,62,62,53,143,205,0,145,178,183,288,288,127,185,134,147,168,84
65,161,161,61,46,105,0,52,37,159,288,288,0,121,121,108,69,192
815,868,868,1584,1354,1324,917,865,872,967,1121,1121,1196,1310,1383,1161,1531,1494
498,535,535,669,0,712,467,0,0,567,0,0,0,555,649,1011,0,0
0,572,572,970,364,469,0,272,314,298,548,548,717,0,1238,0,1038,0
580,0,0,611,687,763,0,0,0,0,0,0,675,0,592,0,825,304
1287,0,0,2437,0,2133,0,1617,1822,1327,790,790,0,1636,1856,1457,2483,0
0,694,694,0,877,893,0,609,0,764,804,804,763,0,0,999,1086,0
125,0,0,0,0,862,0,593,292,344,670,670,768,286,724,957,406,0
931,850,850,1142,1203,1124,958,940,907,885,934,934,1125,942,774,1168,1340,1162
0,758,758,0,0,0,0,917,0,815,812,812,1007,1034,501,1432,0,1316
0,478,478,0,730,736,569,652,0,0,638,638,0,640,0,1098,0,223
0,565,565,502,397,158,0,0,664,274,0,0,1007,0,0,0,1117,1168
0,0,0,63,0,0,0,0,0,0,0,0,0,73,46,0,173,0
0,0,0,0,0,3,0,263,0,0,0,0,0,34,0,0,811,0
782,0,0,585,0,419,775,775,0,876,910,910,0,0,0,1299,1316,0
1063,0,0,1605,0,0,1174,0,1049,1118,1281,1281,1477,0,1537,2049,0,2012
0,0,0,1079,0,0,0,531,194,1164,1272,1272,0,0,324,1610,1537,2392
390,0,0,213,0,417,221,0,410,0,506,506,558,555,570,849,506,0
952,841,841,1044,1156,1140,948,964,914,905,963,963,1002,1064,1047,1171,1370,1338
839,819,819,1218,1304,812,1133,1001,965,975,491,491,958,881,488,1275,1554,0
0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,97,97,0,44,67,0,66,108,0,4,4,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0
74,3262,3262,119,176,122,0,71,2012,2,0,0,93,198,117,152,0,373
0,0,0,0,0,0,18,42,0,3082,0,0,0,243,0,0,0,0
1492,287,287,997,1268,278,1525,339,660,322,984,984,414,976,213,799,1100,299
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
0,0,0,0,0,0,2,33,267,220,0,0,0,62,0,40,0,0
351,271,271,234,103,74,0,97,254,524,0,0,220,83,216,0,187,0
262,324,324,0,305,239,208,0,0,0,224,224,371,374,561,0,448,232
366,650,650,874,316,824,482,518,523,516,0,0,283,76,879,389,709,569
2418,2535,2535,1151,2134,2565,2333,202,2945,1909,615,615,2123,932,492,2210,678,287
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,0,0,0,0,0,0,38,0,0,0
0,0,0,3430,2689,0,477,0,88,0,0,0,0,938,0,0,0,114
6335,8075,8075,14636,7694,8053,6932,8866,7070,7270,7035,7035,12663,5729,12599,5159,8927,11038
282,146,146,0,187,167,75,311,488,1247,772,772,1655,200,550,176,177,508
247,0,0,0,341,328,0,224,0,302,0,0,0,0,0,383,0,0
315,0,0,0,0,0,291,0,219,0,0,0,162,309,0,0,0,427
0,861,861,774,951,1008,0,0,903,887,0,0,0,0,1076,0,170,0
0,449,449,0,508,232,311,172,209,0,400,400,932,123,501,552,0,0
418,768,768,0,891,16407,0,0,0,23471,0,0,1037,1104,298,51,1155,1315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279
0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
2369,2358,2358,2363,1463,2777,2665,2457,0,1829,2464,2464,3158,3206,3188,3474,3103,3112
1361,688,688,0,780,0,273,1078,1343,463,1039,1039,530,635,253,294,1214,985
224,227,227,334,113,330,60,261,135,185,0,0,50,132,80,134,155,122
547,197,197,151,128,423,177,354,490,257,568,568,614,395,571,158,309,321
168,232,232,0,358,0,0,0,181,150,340,340,0,0,377,0,441,0
83,211,211,182,58,120,182,0,50,0,41,41,52,50,198,200,126,57
0,106,106,89,80,132,120,102,0,0,0,0,170,0,0,101,164,136
0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
402,451,451,0,101,148,0,0,344,0,0,0,682,0,0,0,552,665
134,0,0,0,83,83,171,51,0,102,95,95,43,52,0,418,51,67
0,49,49,0,119,0,67,0,0,0,35,35,0,663,43,0,248,0
13906,118,118,0,243,8582,0,7964,206,5196,14935,14935,155,267,8142,6254,0,5546
221,0,0,204,0,31,184,124,122,234,250,250,197,164,0,0,105,0
0,131,131,0,0,0,53,0,0,0,99,99,0,0,60,0,60,91
133,0,0,82,66,0,76,0,103,44,163,163,0,91,0,201,150,0
195,0,0,364,373,427,345,0,234,0,331,331,416,214,182,0,0,332
375,0,0,217,0,0,458,0,468,0,0,0,0,0,311,0,0,0
75,149,149,81,25,0,0,0,1017,0,152,152,116,123,0,0,110,135
0,0,0,83,0,62,0,0,0,52,0,0,0,0,64,68,54,0
500,583,583,606,497,670,502,907,434,551,728,728,660,648,690,601,739,497
153,161,161,160,0,224,0,0,101,202,184,184,166,69,99,246,0,0
0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,86,0,11298,0,0,0,0,0,0,0,142,32,0
0,0,0,45,31,87,0,98,82,96,70,70,22,55,63,117,19,34
100,97,97,166,200,202,140,144,83,139,127,127,206,227,186,312,275,281
0,0,0,0,0,0,0,475,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,162,162,0,0,157,0,0,0
0,0,0,0,14,0,0,0,0,0,81,81,0,0,0,0,0,0
96,115,115,0,372,106,126,0,0,0,0,0,144,74,268,0,80,0
0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0
0,0,0,0,53,114,0,125,322,463,0,0,138,0,0,262,153,74
216,122,122,33,36,44,123,141,163,218,134,134,50,118,119,103,33,33
987,916,916,1344,1178,1186,936,975,978,1033,1133,1133,1397,1196,1254,1145,1366,1235
0,0,0,359,380,0,196,0,292,0,20,20,300,256,295,1138,497,360
95,263,263,311,147,279,187,240,35,169,213,213,122,242,287,65,297,150
0,0,0,0,56,0,0,0,1825,15,0,0,0,0,0,0,0,0
0,5214,5214,0,4030,0,0,868,1705,0,4302,4302,2996,4461,0,0,4522,2218
0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0
368,256,256,254,86,0,140,104,0,407,0,0,0,125,26,201,345,0
0,116,116,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0
0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,121
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
606,632,632,0,1079,1189,802,816,970,483,627,627,973,1002,1029,538,1158,1035
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,103,103,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,183,0,0,0,497,9,0,0,0,0
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,2
922,817,817,908,602,910,831,772,749,776,892,892,1088,822,922,968,785,922
210,218,218,0,0,0,240,0,0,0,213,213,234,188,181,0,0,194
37,42,42,43,90,37,20,30,33,32,37,37,38,33,40,115,0,0
660,753,753,700,561,629,499,573,500,637,629,629,570,545,596,783,614,576
0,0,0,63,0,0,96,30,0,0,100,100,0,149,165,0,56,179
44441,86224,86224,46725,72413,68361,58911,79619,438,79296,45926,45926,33855,82341,85984,422,90921,88516
7829,7056,7056,9870,13349,5807,4481,7190,5918,0,10093,10093,13141,6185,6298,9297,0,12085
12824,11852,11852,4011,0,3503,10884,8020,12582,20055,19905,19905,16248,0,8062,8403,0,2889
38910,47967,47967,53834,46740,45470,49559,49611,48719,39388,45689,45689,44149,47105,47160,29587,45029,42063
0,1658,1658,1789,0,1596,0,0,1322,879,0,0,0,0,1830,1009,1810,1934
0,736,736,1105,1270,1240,708,587,563,918,913,913,1388,1170,1332,1571,1241,1335
0,981,981,266,0,1681,0,0,1034,873,1104,1104,5002,1435,0,0,1791,0
251,0,0,0,271,0,0,277,273,311,276,276,0,0,292,354,0,0
153,268,268,424,528,501,433,0,296,492,9603,9603,608,523,352,370,542,427
0,0,0,118,135,125,443,0,75,65,133,133,0,76,117,205,0,168
1002,1138,1138,1843,1675,1610,1055,1169,1132,1185,1177,1177,1891,1939,2060,1706,1892,1553
560,625,625,1124,968,914,578,636,610,486,572,572,1255,1170,1131,893,1291,1199
872,1431,1431,0,0,1533,1027,432,744,934,0,0,1698,1303,1591,2188,0,1968
2368,2157,2157,2052,2186,2453,2077,2325,2122,2635,2668,2668,2579,1130,2277,694,2666,2662
4485,0,0,0,0,4467,4076,0,0,3216,5216,5216,0,3889,4347,4206,4193,4138
2028,2017,2017,1893,1997,2176,1947,1798,1745,2335,2396,2396,2102,2064,2099,2275,2214,2083
1087,0,0,3307,0,476,3203,549,3020,3737,3597,3597,3033,1483,0,577,3245,3045
0,564,564,804,2883,3081,2795,1055,1596,0,0,0,2800,2957,0,0,845,2588
2286,2396,2396,3017,2621,2647,2246,2266,2449,2414,2483,2483,2705,2834,2735,2384,2571,2579
4842,5110,5110,5877,5353,5350,5176,4757,6589,4588,4463,4463,5371,5638,6028,3544,5594,5179
615,8507,8507,8430,0,7001,0,521,8328,739,6291,6291,923,0,0,684,7940,6985
4765,5309,5309,5902,5126,4221,5080,5061,5750,3809,4526,4526,5636,5574,5798,3013,5063,4421
0,785,785,1478,1195,807,0,1059,1064,404,2333,2333,1488,1331,1560,649,1273,1178
0,184,184,454,0,64,75,139,0,223,226,226,166,86,0,0,168,188
14716,13378,13378,13197,13103,13248,13720,13089,12249,14407,12531,12531,13216,12021,13162,12781,13023,12885
1469,1648,1648,2716,2312,1810,1619,1275,2081,1310,1430,1430,2622,2477,2576,1702,3175,2346
2087,133,133,1413,227,207,143,1782,512,1555,1730,1730,2380,335,750,1640,253,1551
2128,3577,3577,3929,3527,3443,2977,3232,3455,3389,2554,2554,4100,2550,3871,3590,3719,4369
1410,1607,1607,1799,1458,1354,1433,1914,1858,1305,1460,1460,1941,1926,1777,1009,1274,1616
3847,8644,8644,4910,1403,3317,3842,3734,8469,0,0,0,0,6168,6201,7645,8719,3219
1524,1550,1550,1201,0,1399,0,0,1266,0,1210,1210,1450,0,0,1904,0,1285
0,0,0,190,0,0,111,0,0,0,0,0,121,0,0,0,101,0
1335,1423,1423,2291,1857,1711,1274,1425,1380,1098,1353,1353,2349,1973,2073,1648,2353,2493
0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
237,141,141,207,355,0,767,154,618,270,221,221,239,96,520,109,320,365
82376,84045,84045,77534,56497,78410,73399,74191,63801,75734,63179,63179,88478,86951,87416,63853,88595,85635
335,595,595,89,172,0,74,294,154,355,0,0,229,0,0,252,0,197
1193,7,7,0,0,0,0,0,0,0,343,343,0,0,0,853,0,7270
305,0,0,129,274,0,260,128,256,0,103,103,0,203,0,0,0,347
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
164,0,0,558,124,44,686,318,509,78,65,65,394,32,298,0,763,293
0,0,0,1347,1468,1011,2527,0,0,0,0,0,2200,288,0,0,0,778
0,0,0,0,138,0,511,0,0,0,0,0,0,0,0,0,0,0
511,0,0,0,111,110,202,442,229,690,1250,1250,397,0,263,368,159,0
175,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,104,0
0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,480,480,0,247,253,969,726,842,264,256,256,0,1073,1025,449,401,2
0,304,304,10,0,241,0,0,0,64,72,72,53,0,0,283,0,0
115,105,105,9,0,315,169,123,0,87,342,342,446,77,286,87,130,257
735,147,147,223,135,201,390,644,154,207,161,161,3,112,1372,1376,138,4
0,0,0,0,0,0,0,0,980,0,0,0,0,0,0,0,0,0
0,0,0,9,0,0,0,0,0,0,0,0,167,0,210,0,0,0
0,0,0,39,0,0,0,0,27,0,0,0,0,647,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,210,0,0,544,0,0,537,0,0
0,0,0,42,0,0,0,0,0,0,52,52,0,54,0,0,0,0
42,0,0,93,29,108,49,0,49,85,0,0,53,0,0,0,0,36
7,2,2,0,0,0,25790,0,0,0,0,0,0,0,0,0,0,0
64,0,0,47,115,0,0,70,0,0,0,0,117,198,81,3,0,0
0,827,827,66,532,0,32,0,185,740,0,0,0,100,23,603,0,0
0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
142,1734,1734,836,477,267,1051,1186,1775,1042,854,854,412,511,520,142,420,688
0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
561,833,833,547,542,318,283,212,360,267,496,496,287,327,0,218,565,445
111,318,318,153,0,0,0,0,70,0,0,0,0,0,148,0,0,0
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
1373,1393,1393,1168,1026,539,1208,1052,1148,1371,1622,1622,1138,1091,1169,1101,511,527
0,274,274,32,0,0,0,0,0,0,12,12,0,0,5,0,0,0
0,120,120,22,0,0,0,0,0,0,4683,4683,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,165,264
0,109,109,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0
0,114,114,0,0,0,0,0,0,0,98,98,0,0,125,132,0,0
0,212,212,16,0,0,0,0,0,0,0,0,0,0,0,0,113,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1709,0,0,0,0
0,0,0,36,0,0,0,93,0,0,33,33,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
0,0,0,66,0,0,0,53,0,49,0,0,0,0,0,0,0,0
0,0,0,10,0,0,0,0,0,0,0,0,0,10,8,0,12,6
0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
209,0,0,0,0,0,0,233,0,0,0,0,0,8,0,0,523,216
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5,173,0,0,101,0,0,0,0,0,211,0,0,305,102
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
369,424,424,447,0,456,265,204,330,411,0,0,0,0,0,520,472,0
0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,214,0,0,0,0,0,136,0,0,187,0
734,147,147,51,779,88,269,995,893,708,1044,1044,680,492,0,2508,57,445
65,60,60,202,245,0,0,56,0,91,0,0,0,68,216,0,88,66
1035,1011,1011,0,452,394,432,334,580,1201,572,572,236,0,453,132,239,116
318,51,51,371,616,304,142,0,0,193,0,0,36,203,38,204,307,324
56,68,68,179,0,0,0,305,737,68,67,67,208,0,0,0,0,0
0,4,4,0,0,0,0,0,0,13,0,0,17,0,4,0,0,0
0,36,36,37,0,0,0,54,0,0,0,0,0,0,0,22,44,0
0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0
235,248,248,102,63,332,230,77,36,245,165,165,305,140,0,332,192,170
863,0,0,425,199,2847,485,445,0,916,357,357,529,0,252,911,417,2867
0,54,54,40,0,0,0,0,0,0,0,0,0,0,61,48,0,0
51,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
152,258,258,0,116,0,283,557,49,0,282,282,1035,32,108,333,115,1038
0,201,201,0,0,0,0,193,0,163,0,0,0,0,111,0,0,0
0,436,436,0,0,0,398,867,0,1006,0,0,1195,1127,576,0,1289,0
0,227,227,0,899,889,236,1491,459,0,0,0,0,440,945,0,0,1866
0,33,33,108,0,0,72,247,60,81,0,0,54,0,0,0,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1185,0,0,0,0
101,129,129,0,0,0,0,148,0,0,0,0,0,0,0,0,20,0
111,0,0,0,0,0,163,0,203,97,0,0,0,198,0,0,80,0
157,0,0,0,0,135,264,0,218,0,191,191,115,0,0,127,161,164
0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,319,529,841,8,0,0,428,222,222,269,32,450,497,677,0
0,0,0,692,0,388,0,412,0,365,238,238,521,0,0,0,509,646
132,0,0,0,0,0,0,195,0,15,63,63,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
161,0,0,149,160,0,217,4,4,143,85,85,135,0,0,134,0,0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,108
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
0,8833,8833,54,0,0,0,0,0,0,0,0,0,13,0,88,0,0
0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3824,0,0,0,0,0
0,0,0,0,0,0,0,125,91,116,0,0,0,78,89,99,93,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,190,104,0,0,0,0,0,391,0,105,86,320
2448,2050,2050,2186,1930,2183,2269,2327,2556,1978,2625,2625,2269,2353,2500,2170,1808,1877
2181,2171,2171,1133,1427,1387,1617,1737,1712,2104,2318,2318,1527,1572,1575,1327,1338,1413
0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0
0,151,151,0,0,262,0,103,0,153,0,0,137,0,90,0,0,0
820,812,812,216,135,215,185,231,436,758,362,362,0,0,0,145,260,213
3044,391,391,451,481,1003,0,345,450,180,0,0,376,698,918,0,0,317
0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0,0,204,0,0,0,35,44,28,40,40,0,199,0,0,0,0
0,0,0,76,0,0,0,41,0,65,0,0,0,58,779,0,0,137
37,0,0,0,0,0,0,0,9,47,0,0,0,20,0,0,35,26
0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,1426,1426,1343,921,906,1080,1400,1284,1116,1236,1236,1000,1061,987,835,974,745
0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,5,0,0
368,243,243,2318,0,0,0,959,0,0,0,0,0,0,699,0,0,778
0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,35,0,0
0,0,0,2063,0,643,1145,0,0,0,222,222,0,363,0,90,678,0
252,157,157,0,0,0,0,75,0,0,0,0,0,54,79,0,79,73
0,0,0,0,0,0,0,0,0,0,453,453,0,0,0,0,0,0
0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,49,0,0,197,0,0,0,0,77,0,0,0,0
0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0
382,153,153,311,255,0,0,409,311,157,188,188,307,0,0,152,141,140
0,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,35,0,0,0,147,133,154,0,0,0,0,0,247,153,109
395,87,87,58,0,0,0,0,0,1037,741,741,0,0,0,1145,0,0
75,143,143,36,102,147,0,0,42,0,0,0,101,0,75,0,0,44
0,77,77,0,4,0,0,0,113,0,0,0,0,0,0,0,0,0
0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,204,73,0,0,0,0,0,0,0,5,0,0,0
143,0,0,0,0,0,31,0,0,0,0,0,0,89,98,0,0,0
0,0,0,0,0,0,17,0,63,0,0,0,0,0,0,114,0,105
149,75,75,129,290,77,314,75,151,266,159,159,61,0,103,0,225,168
0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0
0,0,0,0,157,3,18,350,0,0,0,0,0,0,0,261,106,140
0,0,0,940,879,180,1306,106,1140,2921,0,0,655,0,667,2656,2392,532
153,171,171,0,166,0,164,0,169,156,0,0,214,116,0,152,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
461,257,257,0,615,474,528,502,486,108,354,354,264,86,253,249,0,0
0,108,108,175,193,149,36,0,88,179,0,0,0,776,166,0,65,0
60,0,0,5,0,0,0,0,0,68,0,0,0,0,0,65,0,59
0,0,0,104,0,0,0,0,0,0,0,0,0,119,0,0,0,0
0,0,0,0,0,0,0,38,0,3,0,0,0,0,0,0,0,0
0,203,203,69,0,0,0,114,0,0,0,0,89,85,88,0,0,0
0,0,0,0,0,243,0,230,0,2197,300,300,0,0,382,251,231,325
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,38,0,0
10,0,0,0,0,0,65,0,50,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,753,753,0,1134,1320,0,1534,0
0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
0,9308,9308,8063,5747,11236,8763,8047,2662,10815,8357,8357,9670,6956,0,9612,1554,4505
0,0,0,1124,1275,0,1280,0,0,0,0,0,1233,1133,0,1960,0,0
978,2307,2307,2788,2232,2288,2603,2024,2825,2126,2033,2033,2308,1887,4870,1398,2156,2134
0,0,0,0,0,0,683,334,0,0,245,245,324,48,378,0,0,404
0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0
0,45,45,90,0,0,119,46,50,0,0,0,0,19,0,123,48,77
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0
0,753,753,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0
877,1165,1165,998,882,0,0,0,728,1051,737,737,718,895,852,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0
0,0,0,0,125,0,171,0,0,0,0,0,0,0,0,144,128,0
263,453,453,280,192,216,277,516,243,339,297,297,249,192,279,250,184,167
440,460,460,0,222,255,325,316,329,534,0,0,0,273,190,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
399,725,725,561,4,856,743,0,79,0,791,791,0,0,285,531,89,0
117,0,0,0,0,87,106,0,0,0,112,112,126,0,0,0,111,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
128,292,292,615,0,0,0,471,310,501,108,108,344,83,125,71,245,168
0,0,0,89,0,138,0,0,0,0,0,0,126,5,0,71,93,0
3656,4988,4988,2878,2539,1741,2791,0,4740,3734,2149,2149,4086,3083,1226,1827,1758,568
4246,4100,4100,4163,22637,2491,4285,3732,4682,2502,3345,3345,4621,3795,2750,2151,3826,4053
0,0,0,0,0,0,0,1031,0,0,234,234,0,0,0,0,0,1528
0,0,0,0,0,0,602,0,0,0,0,0,0,531,0,444,0,275
9536,10246,10246,12400,10197,10799,9766,9727,10148,7765,6773,6773,9787,9967,9997,9802,10710,11048
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
789,24,24,835,956,958,0,0,0,696,0,0,683,379,780,576,431,832
139,238,238,295,104,0,101,0,56,280,103,103,0,209,159,0,283,332
197,103,103,0,0,0,60,0,109,217,184,184,166,167,174,0,0,193
0,0,0,333,0,0,0,0,0,0,0,0,305,0,130,0,0,850
0,0,0,0,0,0,77,0,0,55,0,0,133,0,49,222,152,187
0,752,752,268,536,0,102,433,101,0,0,0,0,330,423,688,3,515
30,95,95,32,117,71,0,0,81,0,0,0,212,140,277,142,194,0
0,0,0,5,0,0,0,0,0,0,0,0,252,0,207,0,0,0
194,0,0,0,225,174,91,0,0,1681,0,0,261,264,246,119,185,182
123,278,278,230,201,0,386,362,405,338,215,215,118,213,0,123,99,0
